Master Plan Ref.,Area,Branch,Order Ref.,BP Order ID,Customer,Project,Order QTY,Delivered QTY,Structural Element,Operator,Plant ID,Batch Report ID,DN ID,QTY,Driver ID,TM ID,Loading Date,Loading Time,Mix Design,Mix Code,Slump,Concrete Temperature,Water/Cement Ratio,Main Placement Method,Additional Placement Equipement,Pumping Equipment,MP ID,Approval Remarks,DN Type,DN Status
3,0,0,60,-0.5031237783269233,0.4315440282379012,-0.6070334177752433,-0.9756025022824946,-0.7831445439451097,3,1,0,1.0135804294955535,155,-0.9214373086501196,27,5,2,325,63,76,5,0.06180970272154841,0.45024040300931084,1,0,0,9,7,0,3
3,0,0,60,-0.5031237783269233,0.4315440282379012,-0.6070334177752433,-0.9756025022824946,-0.7084883157649455,3,1,0,1.0137003233594373,170,-0.9214373086501196,7,8,2,452,63,76,5,0.06180970272154841,0.45024040300931084,1,0,0,9,7,0,3
3,0,0,60,-0.5031237783269233,0.4315440282379012,-0.6070334177752433,-0.9756025022824946,-0.7433278889156888,3,1,0,1.0136703498934663,166,-0.37056665370627667,1,19,2,403,63,76,5,0.06180970272154841,0.45024040300931084,1,0,0,9,7,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.6786258244928798,3,2,1,-0.9876279995232167,559,0.7311746561814092,49,9,0,665,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.37004674801486775,3,1,0,1.0127861326473224,61,-0.37056665370627667,31,15,0,805,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.5492216956472619,3,2,1,-0.9875605592247819,567,-0.37056665370627667,24,35,0,719,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,0.07789062106611745,3,1,0,1.0130633872075538,98,-0.37056665370627667,0,28,1,41,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.14110098159569756,3,1,0,1.0128760530452352,73,0.7311746561814092,38,26,0,874,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.2406426191692498,3,1,0,1.0128460795792642,69,-0.37056665370627667,61,31,0,845,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.7283966432796559,3,2,1,-0.9876879464551586,553,-0.37056665370627667,13,21,0,643,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.07142183529421096,3,1,0,1.01294349334367,82,-1.4723079635939627,52,11,0,924,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,0.03807396603669654,3,1,0,1.0130334137415828,94,1.282045311125252,49,9,1,16,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.4994508768604857,3,2,1,-0.9875380791253037,570,0.7311746561814092,3,27,0,741,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.19087180038247367,3,1,0,1.012853572945757,70,0.7311746561814092,3,27,0,854,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.7682132983090768,3,2,1,-0.9877029331881441,551,0.7311746561814092,17,33,0,623,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.2804592741986707,3,1,0,1.0128385862127716,68,-0.37056665370627667,54,13,0,843,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.3202759292280916,3,1,0,1.012793626013815,62,0.7311746561814092,14,33,0,810,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.4496800580737096,3,2,1,-0.9875305857588109,571,0.7311746561814092,30,29,0,750,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.5890383506766828,3,2,1,-0.9875905326907529,563,0.7311746561814092,18,32,0,702,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.01667393462875721,3,1,0,1.0130109336421047,91,1.282045311125252,55,14,0,1023,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.6388091694634589,3,2,1,-0.9876055194237384,561,-0.37056665370627667,19,16,0,678,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.10128432656627664,3,1,0,1.0128985331447136,76,-0.37056665370627667,5,4,0,887,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
1,0,0,14,-1.4548572034932354,0.4315440282358967,-0.6070334423360315,-0.46496277456857193,-0.4098634030442887,3,1,0,1.0127186923488876,53,-0.37056665370627667,52,11,0,756,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,9,0,3
3,0,0,59,-0.5221584468302496,0.4315440282379012,-0.6070334177752433,-0.9851175282647415,-0.7682132983090768,3,1,0,1.0135729361290606,154,0.7311746561814092,17,33,2,318,65,78,5,0.06180970272154841,-0.20771658192226036,1,0,0,8,7,0,3
3,0,0,59,-0.5221584468302496,0.4315440282379012,-0.6070334177752433,-0.9851175282647415,-0.7184424795223007,3,1,0,1.0137228034589156,173,-3.6757905833693343,23,13,2,479,65,78,5,0.06180970272154841,-0.20771658192226036,1,0,0,8,7,0,3
3,0,0,59,-0.5221584468302496,0.4315440282379012,-0.6070334177752433,-0.9851175282647415,-0.7283966432796559,3,1,0,1.0136478697939881,163,-0.37056665370627667,19,16,2,383,65,78,5,0.06180970272154841,-0.20771658192226036,1,0,0,8,7,0,3
4,0,0,87,0.10598561377951643,-2.3172606607134107,1.6473557432609238,-0.8931389437696872,-0.7283966432796559,16,1,0,1.0147344079354363,303,-0.37056665370627667,1,19,3,517,23,55,5,0.06180970272154841,0.8450145939682528,1,0,0,11,7,0,3
4,0,0,87,0.10598561377951643,-2.3172606607134107,1.6473557432609238,-0.8931389437696872,-0.6288550057061036,16,1,0,1.014831821699842,315,0.7311746561814092,17,33,3,589,23,55,5,0.06180970272154841,0.8450145939682528,1,0,0,11,7,0,3
4,0,0,87,0.10598561377951643,-2.3172606607134107,1.6473557432609238,-0.8931389437696872,-0.5790841869193275,16,1,0,1.014891768631784,323,0.7311746561814092,10,6,3,660,23,55,5,0.06180970272154841,0.8450145939682528,1,0,0,11,7,0,3
4,0,0,87,0.10598561377951643,-2.3172606607134107,1.6473557432609238,-0.8931389437696872,-0.6786258244928798,16,0,1,-0.9859195119628705,773,0.7311746561814092,44,7,3,545,23,55,5,0.06180970272154841,0.8450145939682528,1,0,0,11,7,0,3
4,0,0,87,0.10598561377951643,-2.3172606607134107,1.6473557432609238,-0.8931389437696872,-0.7682132983090768,16,0,1,-0.9860693792927254,753,0.7311746561814092,43,27,3,448,23,55,5,0.06180970272154841,0.8450145939682528,1,0,0,11,7,0,3
4,0,0,90,0.16308961928949514,0.4315440282379012,-0.6070334177752433,-1.0009759049018199,-0.7781674620664321,14,0,1,-0.9859494854288414,769,-0.37056665370627667,23,13,3,524,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,8,7,0,3
4,0,0,90,0.16308961928949514,0.4315440282379012,-0.6070334177752433,-1.0009759049018199,-0.753282052673044,14,1,0,1.0147793681343928,309,-2.0231786185378056,9,30,3,544,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,8,7,0,3
1,0,0,29,-1.1503025074400155,0.4315440282358967,-0.6070334423360315,-0.7662719306730604,-0.6288550057061036,11,0,1,-0.9873357582299995,592,0.7311746561814092,9,30,1,254,73,63,9,0.06180970272154841,-1.3920391547990871,1,2,0,6,7,0,3
1,0,0,29,-1.1503025074400155,0.4315440282358967,-0.6070334423360315,-0.7662719306730604,-0.7234195614009783,11,1,0,1.0131832810714378,114,0.1803040012375663,40,0,1,190,73,63,9,0.06180970272154841,-1.3920391547990871,1,2,0,6,7,0,3
1,0,0,29,-1.1503025074400155,0.4315440282358967,-0.6070334423360315,-0.7662719306730604,-0.5492216956472619,11,2,1,-0.9872383444655938,604,-0.37056665370627667,51,35,1,375,73,63,9,0.06180970272154841,-1.3920391547990871,1,2,0,6,7,0,3
1,0,0,29,-1.1503025074400155,0.4315440282358967,-0.6070334423360315,-0.7662719306730604,-0.7682132983090768,11,0,1,-0.987410691894927,582,0.7311746561814092,53,9,1,174,73,63,9,0.06180970272154841,-1.3920391547990871,1,2,0,6,7,0,3
1,0,0,29,-1.1503025074400155,0.4315440282358967,-0.6070334423360315,-0.7662719306730604,-0.5790841869193275,11,0,1,-0.9873057847640285,595,0.7311746561814092,44,7,1,267,73,63,9,0.06180970272154841,-1.3920391547990871,1,2,0,6,7,0,1
1,0,0,29,-1.1503025074400155,0.4315440282358967,-0.6070334423360315,-0.7662719306730604,-0.6786258244928798,11,0,1,-0.987380718428956,586,0.1803040012375663,58,34,1,215,73,63,9,0.06180970272154841,-1.3920391547990871,1,2,0,6,7,0,3
1,0,0,29,-1.1503025074400155,0.4315440282358967,-0.6070334423360315,-0.7662719306730604,-0.5890383506766828,11,0,1,-0.9872683179315648,600,-0.37056665370627667,50,11,1,299,73,63,9,0.06180970272154841,-1.3920391547990871,1,2,0,6,7,0,3
1,0,0,29,-1.1503025074400155,0.4315440282358967,-0.6070334423360315,-0.7662719306730604,-0.509405040617841,11,2,1,-0.9872008776331301,609,-0.37056665370627667,39,4,1,409,73,63,9,0.06180970272154841,-1.3920391547990871,1,2,0,6,7,0,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.5044279587391634,12,1,0,1.0130409071080757,95,0.7311746561814092,41,24,1,22,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,0,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.24561970104792744,12,0,1,-0.987260824565072,601,0.7311746561814092,53,9,1,306,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,0,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.5541987775259395,12,1,0,1.013003440275612,90,-0.9214373086501196,28,5,0,1005,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,0,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.3451613386214797,12,0,1,-0.9873432515964923,591,-0.37056665370627667,23,13,1,243,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,0,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.29539051983470355,12,0,1,-0.9873057847640285,598,0.7311746561814092,44,7,1,267,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,2,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.5890383506766828,12,1,0,1.0129584800766556,84,0.7311746561814092,8,7,0,956,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,0,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.7283966432796559,12,1,0,1.012883546411728,74,0.7311746561814092,29,25,0,877,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,0,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.7781674620664321,12,1,0,1.0128610663122497,71,-0.37056665370627667,2,19,0,865,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,0,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.6388091694634589,12,1,0,1.0129359999771772,81,0.7311746561814092,46,20,0,928,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,0,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.4546571399523872,12,1,0,1.0130933606735248,102,0.7311746561814092,3,27,1,64,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,0,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.38497799365090063,12,0,1,-0.9873882117954488,585,-0.37056665370627667,39,4,1,212,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,0,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.688579988250235,12,1,0,1.0129285066106846,80,-0.37056665370627667,20,18,0,910,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,0,3
1,0,0,23,-1.2835451869632992,0.4315440282372486,1.6473557455456482,-0.6711216708505904,-0.4247946486803215,12,0,1,-0.9874181852614197,581,-1.4723079635939627,7,8,1,165,46,6,5,0.06180970272154841,-0.6024907728812023,1,0,0,4,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.4496800580737096,14,2,1,-0.9878677872509845,530,0.7311746561814092,9,30,0,416,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.7781674620664321,14,1,0,1.0125088780870908,24,-0.37056665370627667,23,13,0,346,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.4994508768604857,14,1,0,1.0125688250190328,31,-0.37056665370627667,50,11,0,414,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.17594055474644085,14,2,1,-0.9878003469525498,538,1.282045311125252,11,12,0,505,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.1311468178383423,14,2,1,-0.9877928535860571,539,0.1803040012375663,10,6,0,511,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.5392675318899066,14,1,0,1.0125538382860473,29,-0.37056665370627667,6,23,0,373,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.7283966432796559,14,2,1,-0.9879052540834482,525,0.7311746561814092,15,20,0,353,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.3202759292280916,14,2,1,-0.987852800517999,532,-0.37056665370627667,21,3,0,432,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.2306884554118946,14,2,1,-0.9878453071515062,533,0.7311746561814092,53,9,0,438,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.4098634030442887,14,2,1,-0.9878602938844917,531,-0.37056665370627667,51,35,0,422,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.6189008419487485,14,2,1,-0.9878902673504627,527,1.282045311125252,22,14,0,363,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.2804592741986707,14,1,0,1.0125838117520183,33,-0.37056665370627667,1,19,0,436,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.6736487426142022,14,1,0,1.012531358186569,27,1.282045311125252,11,12,0,361,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.36009258425751256,14,1,0,1.0125763183855254,32,0.7311746561814092,44,7,0,424,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
1,0,0,2,-1.6832732255331502,0.4315440282379012,-0.6070334177752433,-0.5854864370103673,-0.5790841869193275,14,2,1,-0.98788277398397,528,-0.37056665370627667,39,4,0,369,7,67,5,0.06180970272154841,1.6345629758861382,1,0,0,12,7,0,3
5,0,0,142,1.2290310554757646,0.43154402823664256,1.6473557461168296,-0.7313835020714881,-0.534290450011229,10,0,1,-0.9843608917323793,969,0.7311746561814092,46,20,5,21,47,38,5,0.06180970272154841,-0.8656735668538308,1,0,0,2,7,0,3
5,0,0,142,1.2290310554757646,0.43154402823664256,1.6473557461168296,-0.7313835020714881,-0.7682132983090768,10,0,1,-0.9844732922297704,954,0.7311746561814092,8,7,4,927,47,38,5,0.06180970272154841,-0.8656735668538308,1,0,0,2,7,0,3
5,0,0,142,1.2290310554757646,0.43154402823664256,1.6473557461168296,-0.7313835020714881,-0.7283966432796559,10,0,1,-0.9844508121302922,957,-0.37056665370627667,34,1,4,952,47,38,5,0.06180970272154841,-0.8656735668538308,1,0,0,2,7,0,3
5,0,0,142,1.2290310554757646,0.43154402823664256,1.6473557461168296,-0.7313835020714881,-0.44470297619503196,10,0,1,-0.9843459049993938,971,0.7311746561814092,3,27,5,61,47,38,5,0.06180970272154841,-0.8656735668538308,1,0,0,2,7,0,3
5,0,0,142,1.2290310554757646,0.43154402823664256,1.6473557461168296,-0.7313835020714881,-0.623877923827426,10,0,1,-0.9843908651983503,965,0.7311746561814092,38,26,4,1009,47,38,5,0.06180970272154841,-0.8656735668538308,1,0,0,2,7,0,3
5,0,0,142,1.2290310554757646,0.43154402823664256,1.6473557461168296,-0.7313835020714881,-0.4944737949818081,10,0,1,-0.9843533983658865,970,-0.37056665370627667,0,28,5,38,47,38,5,0.06180970272154841,-0.8656735668538308,1,0,0,2,7,0,3
5,0,0,142,1.2290310554757646,0.43154402823664256,1.6473557461168296,-0.7313835020714881,-0.4198175668016439,10,0,1,-0.98430843816693,976,-2.0231786185378056,51,2,5,146,47,38,5,0.06180970272154841,-0.8656735668538308,1,0,0,2,7,0,3
5,0,0,142,1.2290310554757646,0.43154402823664256,1.6473557461168296,-0.7313835020714881,-0.6736487426142022,10,0,1,-0.984428332030814,960,1.282045311125252,62,12,4,971,47,38,5,0.06180970272154841,-0.8656735668538308,1,0,0,2,7,0,3
5,0,0,142,1.2290310554757646,0.43154402823664256,1.6473557461168296,-0.7313835020714881,-0.5840612687980051,10,0,1,-0.9843758784653648,967,-0.37056665370627667,31,15,5,2,47,38,5,0.06180970272154841,-0.8656735668538308,1,0,0,2,7,0,3
6,0,0,160,1.6097244255422896,0.4315440282358967,-0.6070334423360315,-1.048551034813055,-0.8130070352171754,8,1,0,1.0160307603386813,466,-4.226661238313177,34,1,5,1002,75,64,9,0.06180970272154841,1.3713801819135099,1,1,0,12,7,0,3
4,0,0,83,-0.008222397240441024,-2.317260660715229,1.6473557209848602,1.802785084533631,0.41633218881619516,6,0,1,-0.9861218328581747,746,0.7311746561814092,56,2,3,419,25,56,5,0.06180970272154841,0.3186490060229966,1,0,0,3,7,0,3
4,0,0,83,-0.008222397240441024,-2.317260660715229,1.6473557209848602,1.802785084533631,0.5108967445110698,6,0,1,-0.9861143394916819,747,0.1803040012375663,58,34,3,423,25,56,5,0.06180970272154841,0.3186490060229966,1,0,0,3,7,0,3
4,0,0,83,-0.008222397240441024,-2.317260660715229,1.6473557209848602,1.802785084533631,-0.36009258425751256,6,0,1,-0.9862042598895948,735,0.1803040012375663,40,0,3,349,25,56,5,0.06180970272154841,0.3186490060229966,1,0,0,3,7,0,3
4,0,0,83,-0.008222397240441024,-2.317260660715229,1.6473557209848602,1.802785084533631,0.9588341135920551,6,1,0,1.0146295008045378,290,0.7311746561814092,26,26,3,451,25,56,5,0.06180970272154841,0.3186490060229966,1,0,0,3,7,0,3
4,0,0,83,-0.008222397240441024,-2.317260660715229,1.6473557209848602,1.802785084533631,-0.7682132983090768,6,0,1,-0.9862417267220586,731,0.7311746561814092,10,6,3,323,25,56,5,0.06180970272154841,0.3186490060229966,1,0,0,3,7,0,3
4,0,0,83,-0.008222397240441024,-2.317260660715229,1.6473557209848602,1.802785084533631,2.0488150450224523,6,1,0,1.0147568880349145,306,-0.37056665370627667,6,23,3,529,25,56,5,0.06180970272154841,0.3186490060229966,1,0,0,3,7,0,3
4,0,0,83,-0.008222397240441024,-2.317260660715229,1.6473557209848602,1.802785084533631,0.1376156036102488,6,1,0,1.0145470737731177,279,-0.37056665370627667,6,23,3,387,25,56,5,0.06180970272154841,0.3186490060229966,1,0,0,3,7,0,3
4,0,0,83,-0.008222397240441024,-2.317260660715229,1.6473557209848602,1.802785084533631,-0.663694578856847,6,0,1,-0.9862342333555658,732,0.7311746561814092,56,2,3,331,25,56,5,0.06180970272154841,0.3186490060229966,1,0,0,3,7,0,3
4,0,0,83,-0.008222397240441024,-2.317260660715229,1.6473557209848602,1.802785084533631,0.018165638521986084,6,0,1,-0.9861742864236238,739,0.7311746561814092,50,11,3,376,25,56,5,0.06180970272154841,0.3186490060229966,1,0,0,3,7,0,3
4,0,0,83,-0.008222397240441024,-2.317260660715229,1.6473557209848602,1.802785084533631,0.0977989485808279,6,0,1,-0.9861667930571311,740,-0.37056665370627667,51,35,3,385,25,56,5,0.06180970272154841,0.3186490060229966,1,0,0,3,7,0,3
4,0,0,83,-0.008222397240441024,-2.317260660715229,1.6473557209848602,1.802785084533631,1.7651213779378285,6,0,1,-0.9859719655283197,766,0.7311746561814092,47,10,3,513,25,56,5,0.06180970272154841,0.3186490060229966,1,0,0,3,7,0,3
